user_id,sample,keydown,TAP,keyup,TAR,PressureSize
37,5,6,1047117106002,6,1047219666002,0.13725491
37,5,0,1047562429003,0,1047637004003,0.13333334
37,5,E,1047966492002,E,1048076113002,0.13333334
37,6,5,1048574386002,5,1048636814002,0.14117648
37,6,5,1048826301002,5,1048904015002,0.12941177
37,6,6,1049091958002,6,1049187705003,0.13725491
37,6,0,1049453512003,0,1049532408002,0.14117648
37,6,E,1049891089003,E,1049989090002,0.13725491
37,7,5,1050468946002,5,1050583454004,0.12941177
37,7,5,1050751368003,5,1050831024003,0.12941177
37,7,6,1051097270003,6,1051208262002,0.13725491
37,7,0,1051506693003,0,1051584927003,0.121568635
37,7,E,1051881867002,E,1051965754002,0.12941177
37,8,5,1052601581002,5,1052666033002,0.13725491
37,8,5,1052831874003,5,1052913580002,0.13333334
37,8,6,1053084046003,6,1053131037002,0.121568635
37,8,0,1053505992003,0,1053568945003,0.13725491
37,8,E,1053896533001,E,1054010675002,0.12941177
37,9,5,1054691661003,5,1054759051003,0.13725491
37,9,5,1054878728002,5,1054974968003,0.14117648
37,9,6,1055162265002,6,1055227024002,0.1254902
37,9,0,1055559003002,0,1055600744002,0.10196079
37,9,E,1056056586002,E,1056115780003,0.11764707
38,0,5,33271812280044,5,33271888559034,0.14901961
38,0,5,33271983423034,5,33272079322034,0.15686275
38,0,6,33272221124034,6,33272267582034,0.10588236
38,0,0,33272486639034,0,33272549671034,0.12941177
38,0,E,33273918306023,E,33273993376034,0.14117648
38,1,5,33274367013034,5,33274446666034,0.16078432
38,1,5,33274510562034,5,33274606336034,0.16862746
38,1,6,33274701325034,6,33274796936034,0.12941177
38,1,0,33274938456034,0,33275018072034,0.14117648
38,1,E,33275206015034,E,33275285313034,0.12941177
38,2,5,33275581771034,5,33275660923034,0.15686275
38,2,5,33275740412034,5,33275819886034,0.14117648
38,2,6,33275930443034,6,33276010390034,0.1254902
38,2,0,33276166937034,0,33276230060034,0.12941177
38,2,E,33276402308034,E,33276497992034,0.14509805
38,3,5,33276778832034,5,33276858113034,0.16078432
38,3,5,33276937839034,5,33277017246034,0.16862746
38,3,6,33277127791034,6,33277223680034,0.15686275
38,3,0,33277473516034,0,33277536615034,0.14117648
38,3,E,33277755463034,E,33277867806034,0.14901961
38,4,5,33278226036034,5,33278288865034,0.16078432
38,4,5,33278399685034,5,33278462404034,0.16078432
38,4,6,33278588384034,6,33278667795034,0.15294118
38,4,0,33278840368034,0,33278903459034,0.14509805
38,4,E,33279091292034,E,33279170843034,0.12941177
38,5,5,33279498413034,5,33279577774034,0.15294118
38,5,5,33279672688034,5,33279735811034,0.14901961
38,5,6,33279892607034,6,33279955957034,0.15294118
38,5,0,33280159786034,0,33280222376034,0.11764707
38,5,E,33280425658034,E,33280504937034,0.121568635
38,6,5,33280878830034,5,33280941858034,0.1254902
38,6,5,33281036965034,5,33281099936034,0.12941177
38,6,6,33281256798034,6,33281320238034,0.13333334
38,6,0,33281477413034,0,33281524004034,0.14117648
38,6,E,33281789272034,E,33281868632034,0.13725491
38,7,5,33283314214034,5,33283373694034,0.16470589
38,7,5,33283468818034,5,33283564454034,0.16470589
38,7,6,33283659850034,6,33283739289034,0.14901961
38,7,0,33283911606034,0,33283974696034,0.14509805
38,7,E,33284193474034,E,33284273058034,0.12941177
38,8,5,33284600424034,5,33284663290034,0.12941177
38,8,5,33284758339034,5,33284837515034,0.16078432
38,8,6,33285056540034,6,33285136069034,0.15294118
38,8,0,33285339308034,0,33285402488034,0.15686275
38,8,E,33285636605034,E,33285732713034,0.14901961
38,9,5,33286184139034,5,33286246854034,0.13725491
38,9,5,33286341876035,5,33286421259035,0.16470589
38,9,6,33286578169034,6,33286641350035,0.13333334
38,9,0,33286844706034,0,33286924013034,0.1764706
38,9,E,33288492721035,E,33288569278035,0.16078432
39,0,5,55675930392907,5,55676055562905,0.15686275
39,0,5,55676587213904,5,55676728499905,0.15294118
39,0,6,55677260407905,6,55677385877905,0.14117648
39,0,0,55677898718905,0,55678043565905,0.14901961
39,0,E,55681146186895,E,55681288094905,0.14901961
39,1,5,55684994934910,5,55685119840905,0.16078432
39,1,5,55685400800905,5,55685496582905,0.15294118
39,1,6,55686059121904,6,55686184598904,0.16470589
39,1,0,55686589437904,0,55686733874904,0.15686275
39,1,E,55688024212906,E,55688181967905,0.15294118
39,2,5,55688883725905,5,55689026423905,0.1764706
39,2,5,55689244856905,5,55689373291905,0.18431373
39,2,6,55689592510905,6,55689720816905,0.18039216
39,2,0,55690048221905,0,55690192857905,0.16470589
39,2,E,55690535971904,E,55690680881904,0.16078432
39,3,5,55691131995905,5,55691260689905,0.18431373
39,3,5,55691402038906,5,55691546564904,0.18431373
39,3,6,55691781077904,6,55691909195905,0.18823531
39,3,0,55692221291905,0,55692382622905,0.17254902
39,3,E,55692663363905,E,55692808517905,0.15294118
39,4,5,55693197729906,5,55693326388904,0.1764706
39,4,5,55693483373906,5,55693611631904,0.18039216
39,4,6,55693846254905,6,55693990821905,0.18823531
39,4,0,55694271934905,0,55694432986905,0.16470589
39,4,E,55694745182905,E,55694906574905,0.15686275
39,5,5,55695623340905,5,55695765472905,0.1764706
39,5,5,55695876450905,5,55696004546905,0.16470589
39,5,6,55696223681905,6,55696351975905,0.16470589
39,5,0,55696679566905,0,55696824179906,0.16078432
39,5,E,55697136089904,E,55697264528904,0.15686275
39,6,5,55697715771904,5,55697844310904,0.16862746
39,6,5,55697970252904,5,55698082281904,0.1764706
39,6,6,55698317058904,6,55698445347904,0.18039216
39,6,0,55698741537904,0,55698886363904,0.15294118
39,6,E,55699167457904,E,55699312245905,0.16078432
39,7,5,55699639818906,5,55699768444906,0.17254902
39,7,5,55699878719906,5,55699990684906,0.17254902
39,7,6,55700179214906,6,55700291136906,0.18431373
39,7,0,55700587613906,0,55700732340906,0.16078432
39,7,E,55701028732906,E,55701173639906,0.16470589
39,8,5,55701563586906,5,55701658563906,0.18431373
39,8,5,55701754213906,5,55701849620906,0.18039216
39,8,6,55702068738906,6,55702164647906,0.18039216
39,8,0,55702461023906,0,55702605892906,0.16078432
39,8,E,55702964443906,E,55703076266906,0.14509805
39,9,5,55704336663901,5,55704429022904,0.18823531
39,9,5,55704616548905,5,55704712176906,0.18431373
39,9,6,55705117368905,6,55705212875905,0.16470589
39,9,0,55705648765905,0,55705777158905,0.15686275
39,9,E,55706089137905,E,55706185511906,0.14901961
40,0,5,42148300219024,5,42148377049019,0.15686275
40,0,5,42149280164020,5,42149356387020,0.16078432
40,0,6,42149949646020,6,42150042825020,0.14509805
40,0,0,42150462929020,0,42150526299020,0.13725491
40,0,E,42154340645020,E,42154416598020,0.16078432
40,1,5,42161514250023,5,42161591091020,0.18823531
40,1,5,42161748346020,5,42161811475020,0.18039216
40,1,6,42162293477020,6,42162356653020,0.17254902
40,1,0,42162792237020,0,42162871511020,0.17254902
40,1,E,42165044650024,E,42165104593020,0.18431373
40,2,5,42173952176019,5,42174012727019,0.16470589
40,2,5,42174169647019,5,42174233095019,0.1764706
40,2,6,42175785994019,6,42175862407019,0.1764706
40,2,0,42176143463019,0,42176206727019,0.18039216
40,2,E,42176642270019,E,42176721727019,0.16862746
40,3,5,42178925874020,5,42179002099020,0.17254902
40,3,5,42179128329020,5,42179191265020,0.16862746
40,3,6,42179487834020,6,42179551115020,0.17254902
40,3,0,42179800903020,0,42179863803020,0.16862746
40,3,E,42180206612020,E,42180269592020,0.16862746
40,4,5,42181962427020,5,42182038667020,0.1764706
40,4,5,42182179983020,5,42182259314020,0.1764706
40,4,6,42182509249020,6,42182605056020,0.16862746
40,4,0,42182823921020,0,42182903685020,0.16862746
40,4,E,42183168925020,E,42183248311020,0.12941177
40,5,5,42184398814012,5,42184475396020,0.1764706
40,5,5,42184616866020,5,42184680273020,0.18039216
40,5,6,42184945559020,6,42185024978020,0.1764706
40,5,0,42185305749020,0,42185385437020,0.17254902
40,5,E,42185666182020,E,42185745637020,0.15294118
40,6,5,42186973679020,5,42187050237020,0.1764706
40,6,5,42187176334020,5,42187239366020,0.17254902
40,6,6,42187473749020,6,42187553185020,0.17254902
40,6,0,42187818431020,0,42187914054020,0.1764706
40,6,E,42188117870020,E,42188213299020,0.15294118
40,7,5,42190029826019,5,42190106107019,0.18039216
40,7,5,42190808584020,5,42190868299020,0.16862746
40,7,6,42191087134020,6,42191166569020,0.16470589
40,7,0,42191369896020,0,42191432844020,0.15686275
40,7,E,42191651829020,E,42191731103020,0.14901961
40,8,5,42193191617032,5,42193267962020,0.18823531
40,8,5,42193486952020,5,42193566401020,0.1764706
40,8,6,42193769933020,6,42193849559020,0.16862746
40,8,0,42194052959020,0,42194132123020,0.15686275
40,8,E,42194320397020,E,42194416120020,0.15294118
40,9,5,42195411833018,5,42195488290020,0.1764706
40,9,5,42195629791020,5,42195692946020,0.17254902
40,9,6,42195896198020,6,42195975849020,0.17254902
40,9,0,42196179416020,0,42196258860020,0.16862746
40,9,E,42196446749020,E,42196542498020,0.15686275
41,0,5,62784142930023,5,62784186511023,0.15686275
41,0,5,62784296832023,5,62784343665023,0.14901961
41,0,6,62784779374022,6,62784826047022,0.13333334
41,0,0,62785323300022,0,62785370138022,0.10196079
41,0,E,62786536736023,E,62786581587023,0.16078432
41,1,5,62789389096071,5,62789432876019,0.14509805
41,1,5,62789544669022,5,62789607544022,0.16862746
41,1,6,62789950716022,6,62790013703022,0.16470589
41,1,0,62790325513022,0,62790388871022,0.16862746
41,1,E,62790981115022,E,62791042156022,0.16078432
41,2,5,62792874839025,5,62792934265023,0.16078432
41,2,5,62793044772023,5,62793107667023,0.16862746
41,2,6,62793465980023,6,62793545599023,0.17254902
41,2,0,62793996863023,0,62794043438023,0.16470589
41,2,E,62794714322020,E,62794757848023,0.11764707
41,3,5,62796465835022,5,62796526533023,0.15686275
41,3,5,62796668136023,5,62796714988023,0.16078432
41,3,6,62797119594022,6,62797182525022,0.16862746
41,3,0,62797633691023,0,62797680617023,0.16470589
41,3,E,62798227265023,E,62798271347023,0.08627451
41,4,5,62802488012419,5,62802532318167,0.15686275
41,4,5,62802642847023,5,62802705644023,0.15686275
41,4,6,62803033239022,6,62803096146022,0.16470589
41,4,0,62803407957022,0,62803471117022,0.16470589
41,4,E,62803829410022,E,62803876068022,0.14509805
41,5,5,62805537070053,5,62805581489027,0.14117648
41,5,5,62805691874023,5,62805755021023,0.16078432
41,5,6,62805958564022,6,62806021647022,0.16862746
41,5,0,62806271526022,0,62806334590022,0.16078432
41,5,E,62806912379022,E,62806972736022,0.15686275
41,6,5,62808448405023,5,62808492224023,0.1254902
41,6,5,62808602624023,5,62808665552023,0.15686275
41,6,6,62808869205022,6,62808932147022,0.16862746
41,6,0,62809197573022,0,62809260677022,0.16862746
41,6,E,62809712266022,E,62809774842022,0.14901961
41,7,5,62820122633023,5,62820165381023,0.16078432
41,7,5,62820306773023,5,62820370187023,0.1764706
41,7,6,62820682157022,6,62820745004022,0.15686275
41,7,0,62821134140022,0,62821180954022,0.16078432
41,7,E,62821758568022,E,62821802802022,0.16470589
41,8,5,62823789307020,5,62823855597023,0.15686275
41,8,5,62823961017023,5,62824007709023,0.13333334
41,8,6,62824273553023,6,62824336230023,0.16078432
41,8,0,62824616943023,0,62824679878023,0.15294118
41,8,E,62825317442023,E,62825379978023,0.15686275
41,9,5,62826624068086,5,62826683744024,0.15686275
41,9,5,62826794341024,5,62826857409024,0.15686275
41,9,6,62827045372024,6,62827125042024,0.16470589
41,9,0,62827328196024,0,62827407518024,0.16470589
41,9,E,62827955210024,E,62827997995024,0.14117648
42,0,5,25255434443033,5,25255543735034,0.12941177
42,0,5,25255731567034,5,25255827506034,0.14117648
42,0,6,25256000074034,6,25256111965034,0.13333334
42,0,0,25256643016034,0,25256687194034,0.11372550000000001
42,0,E,25257976725033,E,25258086485033,0.10196079
42,1,5,25260429243033,5,25260538500033,0.14117648
42,1,5,25260664595033,5,25260776778033,0.14509805
42,1,6,25260965087033,6,25261076755033,0.13333334
42,1,0,25261526552033,0,25261608145033,0.12941177
42,1,E,25262386947034,E,25262479897034,0.09411766
42,2,5,25266619652034,5,25266712542034,0.14117648
42,2,5,25266869384034,5,25266965378034,0.13333334
42,2,6,25267153045034,6,25267265041034,0.14509805
42,2,0,25267530550034,0,25267626065034,0.13725491
42,2,E,25268405043035,E,25268530809034,0.10196079
42,3,5,25269697277029,5,25269807021034,0.14901961
42,3,5,25269979211034,5,25270091148035,0.14509805
42,3,6,25270310201033,6,25270406082033,0.14509805
42,3,0,25270795176033,0,25270907527033,0.13333334
42,3,E,25271965990035,E,25272090612035,0.11372550000000001
42,4,5,25272962211021,5,25273071383035,0.14509805
42,4,5,25273212887034,5,25273324970034,0.13725491
42,4,6,25273543788034,6,25273655731034,0.14117648
42,4,0,25273921083034,0,25274016934034,0.12941177
42,4,E,25274672194034,E,25274781523035,0.13725491
42,5,5,25275328742034,5,25275438199034,0.16078432
42,5,5,25275564090034,5,25275676001034,0.16078432
42,5,6,25275802220035,6,25275930881035,0.14509805
42,5,0,25276211546034,0,25276323866034,0.14117648
42,5,E,25277149076033,E,25277226243033,0.13333334
42,6,5,25278995537034,5,25279121222035,0.14901961
42,6,5,25279247343035,5,25279359550035,0.14509805
42,6,6,25279890719034,6,25279984107034,0.14509805
42,6,0,25280280261034,0,25280359653034,0.14509805
42,6,E,25280890792034,E,25281032658034,0.13725491
42,7,5,25281688035032,5,25281797043034,0.14509805
42,7,5,25281907603034,5,25281987124034,0.14509805
42,7,6,25282159540034,6,25282239378034,0.14901961
42,7,0,25282427152034,0,25282522840034,0.13333334
42,7,E,25283224321034,E,25283366450034,0.11764707
42,8,5,25284754679036,5,25284862450034,0.14509805
42,8,5,25284926940034,5,25285022606034,0.14509805
42,8,6,25285148742034,6,25285245016034,0.14117648
42,8,0,25285432676034,0,25285511986034,0.12941177
42,8,E,25285839062034,E,25285951213034,0.10980393
42,9,5,25286402252034,5,25286497852034,0.14509805
42,9,5,25286592958034,5,25286688537034,0.15294118
42,9,6,25286814753034,6,25286910380034,0.14509805
42,9,0,25287082891034,0,25287162386034,0.13333334
42,9,E,25287427629034,E,25287490828034,0.121568635
43,0,5,20030052097927,5,20030128818927,0.19607845
43,0,5,20030239591927,5,20030318902927,0.19215688
43,0,6,20030445132927,6,20030524611927,0.1764706
43,0,0,20030681579927,0,20030777115927,0.18431373
43,0,E,20030934190927,E,20031013565927,0.18039216
43,1,5,20034472280944,5,20034564523926,0.19215688
43,1,5,20034659615926,5,20034722549926,0.19215688
43,1,6,20034848694926,6,20034928190926,0.1764706
43,1,0,20035193617926,0,20035272772926,0.19607845
43,1,E,20035662167926,E,20035741451926,0.18431373
43,2,5,20036177284926,5,20036240356926,0.1764706
43,2,5,20036366383926,5,20036445682926,0.18431373
43,2,6,20036618244926,6,20036697566926,0.18823531
43,2,0,20036932111926,0,20037011542926,0.16862746
43,2,E,20037400753926,E,20037480075926,0.18039216
43,3,5,20037869331926,5,20037948770926,0.16862746
43,3,5,20038059278926,5,20038138730926,0.18039216
43,3,6,20038342071926,6,20038421445926,0.1764706
43,3,0,20038779719926,0,20038859105926,0.18431373
43,3,E,20039047084926,E,20039126546926,0.17254902
43,4,5,20039577632927,5,20039640791926,0.1764706
43,4,5,20039751471926,5,20039814446926,0.19215688
43,4,6,20039956089926,6,20040035203926,0.16862746
43,4,0,20040223121926,0,20040318726926,0.18823531
43,4,E,20040506971926,E,20040618800926,0.1764706
43,5,5,20040930851926,5,20041010060926,0.18039216
43,5,5,20041089863926,5,20041185633926,0.18431373
43,5,6,20041358212926,6,20041437567926,0.1764706
43,5,0,20041641097926,0,20041720436926,0.18823531
43,5,E,20041908680926,E,20042004399926,0.1764706
43,6,5,20042300719926,5,20042380181926,0.19215688
43,6,5,20042475256926,5,20042554555926,0.19607845
43,6,6,20042804430926,6,20042867836926,0.19607845
43,6,0,20043133044926,0,20043196262926,0.18039216
43,6,E,20043430897926,E,20043510089926,0.18431373
43,7,5,20043883975926,5,20043963502926,0.1764706
43,7,5,20044058169926,5,20044153840926,0.18431373
43,7,6,20044264699926,6,20044360327926,0.19215688
43,7,0,20044517489926,0,20044629194926,0.18431373
43,7,E,20044817428926,E,20044913218926,0.1764706
43,8,5,20045522065926,5,20045614687926,0.17254902
43,8,5,20045694651926,5,20045773752926,0.18823531
43,8,6,20045899804926,6,20045995382926,0.17254902
43,8,0,20046168035926,0,20046263791926,0.18039216
43,8,E,20046482908926,E,20046562054926,0.17254902
43,9,5,20047264027925,5,20047340535927,0.17254902
43,9,5,20047435691927,5,20047514912927,0.18039216
43,9,6,20047656507927,6,20047752073927,0.16470589
43,9,0,20047924717927,0,20048004141927,0.16862746
43,9,E,20048177002927,E,20048256267927,0.18431373
44,0,5,23759332677381,5,23759458458925,0.19607845
44,0,5,23759568998925,5,23759681321925,0.18431373
44,0,6,23760491056924,6,23760600625926,0.16078432
44,0,0,23761052280925,0,23761147458925,0.15686275
44,0,E,23761880890929,E,23761973888925,0.13725491
44,1,5,23767430945927,5,23767556952927,0.19607845
44,1,5,23767745154927,5,23767889901927,0.19607845
44,1,6,23768170887927,6,23768282955927,0.16078432
44,1,0,23768764872927,0,23768877515927,0.14901961
44,1,E,23770352908925,E,23770462691926,0.1254902
44,2,5,23772464426871,5,23772574179926,0.1764706
44,2,5,23772746502926,5,23772875414926,0.17254902
44,2,6,23774227203926,6,23774336475926,0.14901961
44,2,0,23774772004925,0,23774884160925,0.14901961
44,2,E,23775381535925,E,23775493677925,0.10588236
44,3,5,23777217320930,5,23777359197926,0.1764706
44,3,5,23777578038926,5,23777673736926,0.20392159
44,3,6,23778344372924,6,23778453816926,0.16470589
44,3,0,23778858489926,0,23778954187926,0.14901961
44,3,E,23779374490926,E,23779453757926,0.11372550000000001
44,4,5,23780651161926,5,23780760336926,0.19607845
44,4,5,23780917392926,5,23781013198926,0.19607845
44,4,6,23781201080926,6,23781313084926,0.16078432
44,4,0,23781640522926,0,23781736280926,0.14509805
44,4,E,23782125367926,E,23782221087926,0.098039225
44,5,5,23783588351923,5,23783697719925,0.19215688
44,5,5,23783824175925,5,23783936140925,0.19607845
44,5,6,23784124193925,6,23784236312925,0.16078432
44,5,0,23784610236925,0,23784673268925,0.13725491
44,5,E,23785062370926,E,23785158126925,0.10588236
44,6,5,23786943062931,5,23787036526926,0.17254902
44,6,5,23787162427926,5,23787274667926,0.18039216
44,6,6,23787462731926,6,23787558501926,0.16470589
44,6,0,23787901175926,0,23787980697926,0.15294118
44,6,E,23788261419926,E,23788357204926,0.11372550000000001
44,7,5,23789414675926,5,23789523969926,0.18039216
44,7,5,23789650201926,5,23789745879925,0.18039216
44,7,6,23789933978925,6,23790029596925,0.15686275
44,7,0,23790356868925,0,23790452532925,0.14117648
44,7,E,23790779921925,E,23790842995925,0.10980393
44,8,5,23792194249936,5,23792287413926,0.1764706
44,8,5,23792398068926,5,23792510219926,0.17254902
44,8,6,23792698382926,6,23792777740926,0.15294118
44,8,0,23793104870926,0,23793184244926,0.14509805
44,8,E,23793465040926,E,23793544859926,0.10588236
44,9,5,23795314960914,5,23795407514927,0.1764706
44,9,5,23795564428927,5,23795676493927,0.17254902
44,9,6,23795911033927,6,23796006998927,0.17254902
44,9,0,23796334016927,0,23796397188927,0.15294118
44,9,E,23797005915927,E,23797082677927,0.13333334
45,0,5,43056211213019,5,43056319971021,0.19215688
45,0,5,43056430721021,5,43056542650021,0.20000002
45,0,6,43056730757021,6,43056843181021,0.18431373
45,0,0,43057123936020,0,43057236325020,0.18039216
45,0,E,43057578969020,E,43057723809020,0.16470589
45,1,5,43058113060020,5,43058225301020,0.19215688
45,1,5,43058304911020,5,43058417418020,0.20000002
45,1,6,43058775634020,6,43058920476020,0.21176472
45,1,0,43059185855020,0,43059265182020,0.16470589
45,1,E,43059577400020,E,43059689210020,0.16078432
45,2,5,43060062954020,5,43060159063020,0.18823531
45,2,5,43060254294020,5,43060349738020,0.19607845
45,2,6,43060677324020,6,43060789554020,0.20392159
45,2,0,43061178877019,0,43061274395019,0.16862746
45,2,E,43061632769019,E,43061744979020,0.17254902
45,3,5,43063113041020,5,43063205168020,0.1764706
45,3,5,43063315818020,5,43063411367020,0.17254902
45,3,6,43063847394020,6,43063975868020,0.19215688
45,3,0,43064225710020,0,43064321581020,0.16862746
45,3,E,43064945825020,E,43065153579020,0.17254902
45,4,5,43066211691019,5,43066320788021,0.19215688
45,4,5,43066416062021,5,43066511747021,0.20392159
45,4,6,43066715372019,6,43066811123019,0.20392159
45,4,0,43067076565019,0,43067172066019,0.17254902
45,4,E,43067406963019,E,43067551839019,0.16470589
45,5,5,43067879264019,5,43067991187019,0.18823531
45,5,5,43068070895019,5,43068182689019,0.20000002
45,5,6,43068339810019,6,43068484773020,0.19215688
45,5,0,43068703801020,0,43068815942020,0.18039216
45,5,E,43069096914020,E,43069225421020,0.16862746
45,6,5,43069583938020,5,43069679516020,0.20392159
45,6,5,43069743765020,5,43069872334020,0.20000002
45,6,6,43070060565020,6,43070172620020,0.18823531
45,6,0,43070406880020,0,43070502921020,0.17254902
45,6,E,43070845505019,E,43070957685019,0.16470589
45,7,5,43071346980019,5,43071459050019,0.18823531
45,7,5,43071538837019,5,43071667264019,0.20392159
45,7,6,43071963895019,6,43072092073019,0.19607845
45,7,0,43072357727019,0,43072486137019,0.17254902
45,7,E,43072828963019,E,43072941086019,0.16470589
45,8,5,43073330837019,5,43073410103019,0.18823531
45,8,5,43073505069019,5,43073600902019,0.18823531
45,8,6,43073912864019,6,43074041474019,0.19607845
45,8,0,43074337803019,0,43074433572019,0.17254902
45,8,E,43074745421019,E,43074873666019,0.16470589
45,9,5,43075356120019,5,43075484433019,0.18431373
45,9,5,43075548601019,5,43075644197019,0.19215688
45,9,6,43075987151019,6,43076131928019,0.20392159
45,9,0,43076397217019,0,43076476698019,0.16862746
45,9,E,43076757607019,E,43076804386019,0.16078432
46,0,5,200234197002,5,200343729002,0.121568635
46,0,5,200547191002,5,200626692002,0.12941177
46,0,6,202026912003,6,202134045003,0.12941177
46,0,0,202445969001,0,202542060001,0.14509805
46,0,E,203791476001,E,203868023001,0.121568635
46,1,5,205344655001,5,205436078001,0.13725491
46,1,5,205608542001,5,205688479001,0.13333334
46,1,6,205968937001,6,206146468001,0.14509805
46,1,0,206817910002,0,206893964002,0.15686275
46,1,E,207344965002,E,207424440002,0.14117648
46,2,5,208189213002,5,208264486002,0.1254902
46,2,5,208467683002,5,208531072002,0.1254902
46,2,6,208781261002,6,208892790002,0.13333334
46,2,0,209235582002,0,209331345002,0.12941177
46,2,E,209987921003,E,210079527003,0.12941177
46,3,5,210627000002,5,210686681002,0.11764707
46,3,5,210858982002,5,210922050003,0.14509805
46,3,6,211469755003,6,211545488002,0.15686275
46,3,0,212341445002,0,212416598002,0.14901961
46,3,E,212852300002,E,212947893002,0.15294118
46,4,5,213430394002,5,213509229002,0.14509805
46,4,5,213914184002,5,214009778002,0.14901961
46,4,6,214399098002,6,214495490002,0.1254902
46,4,0,214853033002,0,214948837002,0.13725491
46,4,E,215573061001,E,215633665001,0.12941177
46,5,5,215991716001,5,216151794001,0.07450981
46,5,5,216525370001,5,216604805001,0.14509805
46,5,6,216994039001,6,217122373001,0.13725491
46,5,0,217824470003,0,217933184003,0.121568635
46,5,E,218928986001,E,219022063001,0.13725491
46,6,5,219723704001,5,219800477001,0.11372550000000001
46,6,5,220127565001,5,220222924001,0.15294118
46,6,6,220596840001,6,220709072001,0.13333334
46,6,0,221098071001,0,221177683001,0.12941177
46,6,E,222410623002,E,222568024002,0.1254902
46,7,5,223301904001,5,223393996001,0.121568635
46,7,5,223814141001,5,223909629001,0.13725491
46,7,6,224298926001,6,224411328001,0.13333334
46,7,0,224924208001,0,225036026001,0.12941177
46,7,E,225410045001,E,225521869001,0.14117648
46,8,5,227400933003,5,227493197003,0.13333334
46,8,5,227696932001,5,227776267001,0.13725491
46,8,6,228802954002,6,228912300002,0.1254902
46,8,0,229208561002,0,229304494002,0.12941177
46,8,E,229708818002,E,229804592002,0.13725491
46,9,5,230908947001,5,231001234001,0.12941177
46,9,5,231158398001,5,231238020001,0.13725491
46,9,6,231627108001,6,231755896001,0.14509805
46,9,0,232441987002,0,232551387002,0.12941177
46,9,E,232863164002,E,232991686002,0.13725491
47,0,5,49327756808923,5,49327866426906,0.15686275
47,0,5,49328054532905,5,49328150184905,0.16862746
47,0,6,49329176884902,6,49329253607907,0.14509805
47,0,0,49329862287906,0,49329971200906,0.1254902
47,0,E,49331291719906,E,49331433582906,0.10196079
47,1,5,49332708730973,5,49332785273906,0.16078432
47,1,5,49332988797906,5,49333051819906,0.14117648
47,1,6,49334867677911,6,49334944377905,0.1254902
47,1,0,49335395326905,0,49335442314905,0.06666667
47,1,E,49336375737909,E,49336468507905,0.10196079
47,2,5,49338145129911,5,49338238107906,0.13725491
47,2,5,49338395204906,5,49338474764906,0.16078432
47,2,6,49338972306905,6,49339067951905,0.13333334
47,2,0,49339441503906,0,49339521015906,0.1254902
47,2,E,49340299717906,E,49340425201907,0.0627451
47,3,5,49342220528905,5,49342311905905,0.15686275
47,3,5,49342468642905,5,49342548148905,0.14509805
47,3,6,49343203780904,6,49343296215906,0.13333334
47,3,0,49343623594906,0,49343719128906,0.12941177
47,3,E,49344575465904,E,49344701396905,0.098039225
47,4,5,49345867086906,5,49345960364906,0.16862746
47,4,5,49346132831906,5,49346212189906,0.14509805
47,4,6,49347068139905,6,49347145165905,0.14117648
47,4,0,49347862072906,0,49347987693906,0.13725491
47,4,E,49348423563906,E,49348535541906,0.09411766
47,5,5,49349268063907,5,49349344608907,0.16862746
47,5,5,49349517162905,5,49349596771905,0.15294118
47,5,6,49350001332906,6,49350113121906,0.14117648
47,5,0,49350533655906,0,49350645563906,0.1254902
47,5,E,49351034749905,E,49351195826906,0.08627451
47,6,5,49352346327910,5,49352439358905,0.14509805
47,6,5,49352596288906,5,49352691900906,0.15686275
47,6,6,49353347358903,6,49353423734906,0.11764707
47,6,0,49353812868905,0,49353908435905,0.121568635
47,6,E,49354297731905,E,49354442526905,0.09019608
47,7,5,49355624191915,5,49355733226906,0.16078432
47,7,5,49355936833906,5,49356016273906,0.16470589
47,7,6,49356358954906,6,49356454553906,0.14117648
47,7,0,49356905706906,0,49357017601906,0.13333334
47,7,E,49357734509906,E,49357827601906,0.10588236
47,8,5,49358792346903,5,49358901721906,0.14901961
47,8,5,49359059362906,5,49359155170905,0.15686275
47,8,6,49359887452906,6,49359964207906,0.11764707
47,8,0,49360291465905,0,49360403431905,0.12941177
47,8,E,49360807876905,E,49360903535905,0.078431375
47,9,5,49362039294908,5,49362131922905,0.16470589
47,9,5,49362289172905,5,49362368315905,0.14117648
47,9,6,49362664705905,6,49362760553905,0.14117648
47,9,0,49363087811905,0,49363183313905,0.1254902
47,9,E,49363619054906,E,49363714640906,0.08627451
48,0,5,41981581576868,5,41981641021026,0.20392159
48,0,5,41981736248020,5,41981815650020,0.21960786
48,0,6,41982251556020,6,41982330667020,0.20000002
48,0,0,41982534344020,0,41982646408020,0.20392159
48,0,E,41982943175020,E,41983038977020,0.20000002
48,1,5,41983521295020,5,41983600439020,0.20784315
48,1,5,41983711063020,5,41983806591020,0.20784315
48,1,6,41983979547020,6,41984058846020,0.20000002
48,1,0,41984246848020,0,41984342311020,0.20392159
48,1,E,41984592588020,E,41984705476020,0.19607845
48,2,5,41985078566020,5,41985157727020,0.21568629
48,2,5,41985252943020,5,41985348500020,0.21176472
48,2,6,41985536643020,6,41985616969020,0.20000002
48,2,0,41985804966020,0,41985900486020,0.20000002
48,2,E,41986135221020,E,41986230949020,0.20000002
48,3,5,41986666568020,5,41986746057020,0.20392159
48,3,5,41986856740020,5,41986936051020,0.21568629
